\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2023-03-24 08:00:33,,,,,,,,,,,,,,
\\For 2023,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2023-02-09,17,18403,552,1364,1323,1144,6620,1330,90,3534,541,2001,18498,95
2023-02-09,18,18759,569,1393,1367,1209,6746,1378,92,3555,553,1941,18803,44
2023-02-09,19,18445,586,1403,1339,1203,6703,1375,93,3527,530,1835,18593,147
2023-02-09,20,17831,611,1425,1285,1180,6559,1344,90,3440,516,1793,18243,412
2023-02-09,21,17477,631,1405,1246,1149,6436,1296,91,3351,499,1779,17882,405
2023-02-09,22,16823,631,1369,1173,1088,6131,1223,87,3221,497,1673,17093,270
2023-02-09,23,15805,623,1357,1110,1010,5780,1129,87,3014,505,1561,16176,371
2023-02-09,24,14753,605,1334,1035,937,5364,1036,88,2816,453,1452,15120,367
2023-02-10,1,14142,596,1293,987,870,5067,989,85,2713,427,1461,14489,347
2023-02-10,2,13754,593,1284,957,832,4864,956,81,2637,407,1472,14082,328
2023-02-10,3,13494,600,1285,932,818,4735,944,84,2593,416,1492,13898,404
2023-02-10,4,13573,603,1263,931,834,4704,938,82,2574,418,1531,13879,306
2023-02-10,5,13768,599,1276,921,849,4749,959,83,2570,436,1604,14047,280
2023-02-10,6,14570,598,1301,977,877,4943,1010,84,2676,433,1734,14633,64
2023-02-10,7,15820,602,1340,1064,932,5391,1112,86,2919,506,1907,15860,41
2023-02-10,8,17144,595,1382,1150,984,5875,1214,90,3161,554,2090,17093,-51
2023-02-10,9,17646,612,1405,1186,967,6107,1239,94,3255,572,2161,17599,-47
2023-02-10,10,17878,586,1399,1183,946,6254,1222,96,3288,585,2196,17754,-123
2023-02-10,11,17851,560,1350,1159,887,6377,1218,97,3335,580,2171,17734,-117
2023-02-10,12,17744,557,1344,1139,870,6467,1215,99,3375,566,2137,17767,23
2023-02-10,13,17474,548,1333,1145,873,6481,1227,97,3335,586,2047,17674,200
2023-02-10,14,17376,521,1332,1134,878,6465,1221,96,3285,566,1924,17423,47
2023-02-10,15,17162,538,1365,1130,887,6399,1207,94,3251,577,1856,17304,143
2023-02-10,16,17317,537,1381,1150,929,6399,1213,94,3189,585,1941,17417,100
2023-02-10,17,17696,543,1413,1212,1060,6419,1274,97,3306,584,1993,17900,205
2023-02-10,18,18182,573,1435,1268,1146,6531,1349,99,3384,597,1974,18355,173
2023-02-10,19,18354,588,1452,1247,1142,6625,1386,97,3392,578,1962,18468,114
2023-02-10,20,18126,635,1470,1219,1141,6526,1374,93,3360,549,1913,18281,155
2023-02-10,21,17742,638,1465,1191,1098,6413,1349,93,3300,534,1846,17926,184
2023-02-10,22,17032,629,1424,1147,1055,6182,1293,91,3199,512,1746,17279,247
2023-02-10,23,16334,617,1386,1051,982,5894,1218,88,3043,500,1661,16440,106
2023-02-10,24,15498,608,1371,1014,930,5538,1136,88,2841,491,1556,15573,75
2023-02-11,1,14952,604,1355,994,860,5257,1080,86,2718,451,1570,14976,25
2023-02-11,2,14590,595,1334,971,824,5061,1040,88,2600,442,1598,14554,-36
2023-02-11,3,14454,585,1326,961,808,4938,1026,93,2592,440,1621,14391,-63
2023-02-11,4,14469,566,1324,945,814,4861,1024,97,2592,451,1650,14326,-144
2023-02-11,5,14668,577,1345,941,857,4847,1044,101,2599,450,1708,14470,-198
2023-02-11,6,14877,575,1344,947,897,4874,1070,100,2667,459,1792,14725,-153
2023-02-11,7,15542,567,1381,1008,944,5032,1110,103,2770,469,1912,15297,-245
2023-02-11,8,16277,582,1437,1035,978,5268,1186,109,2928,517,2038,16079,-198
2023-02-11,9,16538,582,1423,1082,898,5495,1225,111,3045,525,2029,16416,-122
2023-02-11,10,16390,593,1422,1106,793,5666,1172,117,3113,526,1931,16439,48
2023-02-11,11,16142,579,1403,1069,710,5816,1118,154,3120,545,1629,16144,2
2023-02-11,12,15941,574,1366,1066,667,5971,1115,147,3044,555,1468,15973,32
2023-02-11,13,15817,571,1349,1046,625,5943,1097,146,2941,564,1434,15715,-101
2023-02-11,14,15222,561,1324,1002,581,5827,1007,145,2833,531,1381,15193,-29
2023-02-11,15,14718,563,1295,982,621,5676,943,142,2791,508,1364,14885,167
2023-02-11,16,14928,568,1295,1012,727,5633,970,142,2830,497,1408,15082,155
2023-02-11,17,15844,578,1332,1099,939,5736,1099,144,2943,526,1623,16017,173
2023-02-11,18,17099,597,1376,1200,1055,5969,1281,147,3134,556,1805,17120,21
2023-02-11,19,17736,609,1398,1223,1065,6201,1347,147,3231,567,1831,17618,-118
2023-02-11,20,17282,606,1367,1196,1016,6122,1317,145,3188,546,1777,17279,-4
2023-02-11,21,16805,607,1370,1156,977,5977,1268,146,3114,533,1697,16845,40
2023-02-11,22,16177,606,1334,1109,932,5791,1207,143,3008,509,1607,16247,69
2023-02-11,23,15528,591,1318,1062,889,5530,1138,144,2889,487,1501,15549,21
2023-02-11,24,14804,581,1300,1006,828,5265,1065,145,2772,460,1422,14846,42
2023-02-12,1,14263,576,1287,967,810,4996,1010,145,2606,433,1462,14291,28
2023-02-12,2,13974,573,1270,937,793,4816,977,142,2517,430,1519,13976,2
2023-02-12,3,13776,572,1261,922,780,4694,969,144,2471,432,1553,13798,22
2023-02-12,4,13911,570,1246,920,773,4617,969,146,2471,420,1583,13715,-195
2023-02-12,5,13925,567,1251,913,773,4607,968,148,2471,438,1627,13764,-161
2023-02-12,6,14182,565,1243,932,799,4662,982,149,2512,451,1698,13994,-188
2023-02-12,7,14693,557,1269,969,841,4765,1021,152,2632,459,1796,14463,-230
2023-02-12,8,15117,570,1277,991,872,4924,1092,157,2743,476,1892,14994,-124
2023-02-12,9,15310,592,1309,1036,752,5068,1069,162,2819,489,1874,15170,-140
2023-02-12,10,15190,586,1315,1071,704,5189,996,165,2796,481,1776,15077,-113
2023-02-12,11,14858,583,1293,1069,621,5315,937,165,2803,494,1522,14803,-54
2023-02-12,12,14562,578,1295,1047,569,5414,898,163,2810,513,1394,14682,119
2023-02-12,13,14419,566,1283,1007,549,5402,868,161,2800,505,1373,14514,95
2023-02-12,14,14149,565,1281,984,519,5365,853,159,2789,482,1361,14357,208
2023-02-12,15,14230,558,1256,978,547,5384,854,159,2769,469,1360,14335,105
2023-02-12,16,14559,548,1254,997,661,5390,912,159,2834,478,1426,14658,99
2023-02-12,17,15610,557,1328,1067,900,5544,1064,159,2936,500,1684,15739,130
2023-02-12,18,17054,569,1371,1185,1117,5846,1241,163,3178,543,1898,17112,57
2023-02-12,19,17845,583,1387,1219,1156,6127,1306,163,3285,548,1893,17668,-177
2023-02-12,20,17250,583,1384,1186,1117,6023,1270,161,3183,529,1814,17250,0
2023-02-12,21,16395,580,1373,1129,1071,5881,1227,157,3106,495,1700,16717,322
2023-02-12,22,15981,576,1338,1098,1010,5736,1174,150,3042,505,1595,16225,244
2023-02-12,23,15226,564,1335,1029,946,5465,1099,146,2910,476,1515,15487,261
2023-02-12,24,14718,555,1332,961,873,5180,1019,147,2798,484,1472,14821,103
2023-02-13,1,14320,547,1337,904,867,4952,971,146,2690,462,1470,14346,27
2023-02-13,2,13935,539,1330,890,841,4769,954,146,2632,440,1498,14039,103
2023-02-13,3,13902,539,1329,898,821,4652,948,149,2622,458,1531,13944,42
2023-02-13,4,13814,537,1312,902,824,4623,949,150,2577,434,1554,13861,47
2023-02-13,5,13977,538,1277,924,836,4685,978,144,2583,424,1631,14019,42
2023-02-13,6,14513,544,1250,982,899,4899,1036,145,2706,431,1714,14607,93
2023-02-13,7,15835,547,1282,1086,1030,5359,1123,149,2940,496,1874,15887,52
2023-02-13,8,17006,577,1330,1175,1009,5858,1214,156,3188,533,1988,17027,20
2023-02-13,9,17027,591,1350,1167,869,6039,1181,156,3184,534,1988,17059,32
2023-02-13,10,16634,575,1346,1101,750,6124,1087,154,3121,534,1877,16668,35
2023-02-13,11,16144,550,1321,1055,657,6137,1018,151,3039,534,1560,16021,-123
2023-02-13,12,15531,527,1316,1036,584,6056,960,151,3023,520,1399,15572,42
2023-02-13,13,15217,515,1305,1014,532,6081,905,149,2961,508,1355,15327,110
2023-02-13,14,14985,531,1278,988,549,6050,943,154,2910,493,1312,15207,222
2023-02-13,15,15200,529,1274,1005,652,6003,1045,160,2932,490,1305,15395,195
2023-02-13,16,15997,515,1305,1090,786,6062,1132,159,2999,492,1387,15928,-69
2023-02-13,17,16920,533,1303,1150,957,6181,1214,161,3135,518,1662,16814,-106
2023-02-13,18,17900,558,1311,1232,1120,6361,1289,163,3288,550,1894,17766,-134
2023-02-13,19,18196,565,1315,1241,1148,6534,1333,162,3410,562,1903,18175,-21
2023-02-13,20,18025,587,1336,1207,1115,6426,1313,161,3362,551,1872,17929,-96
2023-02-13,21,17364,597,1375,1171,1073,6272,1288,162,3322,527,1808,17596,232
2023-02-13,22,16973,589,1351,1118,1058,6071,1240,162,3233,514,1718,17054,82
2023-02-13,23,16012,573,1323,1035,939,5720,1155,138,3050,464,1622,16020,8
2023-02-13,24,15073,586,1294,955,860,5330,1058,100,2871,449,1542,15046,-28
2023-02-14,1,14454,586,1255,907,802,5005,1005,92,2759,447,1578,14435,-19
2023-02-14,2,14136,574,1269,867,763,4864,978,93,2673,434,1601,14116,-20
2023-02-14,3,14103,569,1278,884,751,4761,960,96,2598,441,1630,13968,-136
2023-02-14,4,14001,563,1266,861,751,4724,957,99,2584,476,1662,13942,-59
2023-02-14,5,14409,554,1254,890,786,4768,980,101,2661,494,1748,14238,-170
2023-02-14,6,14884,520,1240,928,838,4950,1042,105,2802,474,1862,14760,-124
2023-02-14,7,15942,517,1280,1050,881,5406,1143,108,2998,509,2011,15902,-40
2023-02-14,8,16961,519,1266,1126,988,5878,1234,111,3257,549,2116,17044,83
2023-02-14,9,16599,539,1283,1088,829,5998,1154,112,3227,513,2046,16789,190
2023-02-14,10,15675,526,1235,1029,646,5982,1009,110,3098,499,1910,16044,369
2023-02-14,11,15078,507,1214,998,545,5977,920,108,3050,498,1614,15432,354
2023-02-14,12,14811,486,1202,979,532,5983,870,106,3014,507,1467,15148,337
2023-02-14,13,14687,479,1198,964,476,5959,851,100,2971,506,1449,14953,266
2023-02-14,14,14554,457,1166,967,456,5964,839,99,2990,503,1431,14872,318
2023-02-14,15,14544,455,1198,984,487,5914,830,97,2983,493,1478,14919,375
2023-02-14,16,15147,477,1244,1002,612,5932,893,96,3006,495,1714,15471,324
2023-02-14,17,16213,516,1300,1082,813,6040,1043,97,3158,512,1921,16482,269
2023-02-14,18,17237,527,1356,1166,1005,6217,1211,97,3317,533,1923,17351,114
2023-02-14,19,17340,538,1364,1199,1025,6344,1268,94,3382,539,1834,17587,247
2023-02-14,20,17254,565,1344,1163,1081,6296,1256,91,3304,529,1752,17380,126
2023-02-14,21,16877,584,1359,1144,1057,6127,1224,91,3240,512,1669,17007,130
2023-02-14,22,16137,582,1327,1092,996,5905,1163,86,3074,495,1577,16298,162
2023-02-14,23,15333,566,1296,1034,900,5569,1077,84,2964,466,1464,15421,87
2023-02-14,24,14354,557,1253,987,842,5169,991,81,2741,460,1380,14462,108
2023-02-15,1,13802,552,1273,923,789,4899,937,79,2639,464,1373,13930,128
2023-02-15,2,13279,542,1260,897,773,4713,900,80,2514,414,1377,13470,191
2023-02-15,3,13176,537,1266,877,759,4604,883,79,2478,413,1393,13288,112
2023-02-15,4,12990,539,1265,874,755,4533,876,79,2426,390,1414,13152,162
2023-02-15,5,13166,539,1267,918,766,4546,888,81,2431,421,1462,13319,154
2023-02-15,6,13926,544,1259,966,813,4721,935,79,2601,408,1553,13879,-48
2023-02-15,7,14921,549,1270,1048,919,5163,1030,82,2851,449,1715,15076,155
2023-02-15,8,16155,544,1301,1091,1013,5630,1121,88,3082,516,1878,16264,109
2023-02-15,9,16293,561,1297,1109,912,5818,1124,89,3117,513,1915,16456,163
2023-02-15,10,16405,565,1303,1090,873,5968,1112,88,3181,516,1918,16613,207
2023-02-15,11,16588,566,1311,1104,847,6102,1111,92,3243,527,1930,16835,247
2023-02-15,12,16542,559,1314,1094,785,6176,1040,91,3244,535,1768,16604,62
2023-02-15,13,16214,547,1305,1069,830,6179,1043,92,3224,529,1474,16292,78
2023-02-15,14,16002,529,1302,1100,930,6132,1078,92,3178,499,1336,16175,173
2023-02-15,15,15875,513,1329,1114,941,6014,1110,90,3082,477,1332,16001,126
2023-02-15,16,15867,514,1350,1147,963,5922,1109,92,3059,462,1354,15972,105
2023-02-15,17,16335,519,1385,1170,987,5977,1171,96,3132,484,1539,16460,125
2023-02-15,18,16926,537,1400,1197,1058,6147,1231,97,3214,503,1743,17127,201
2023-02-15,19,17353,556,1405,1203,1058,6243,1260,94,3301,510,1754,17384,32
2023-02-15,20,17251,595,1403,1175,1043,6231,1254,92,3293,505,1729,17317,66
2023-02-15,21,17021,609,1390,1157,949,6105,1236,91,3289,500,1689,17014,-7
2023-02-15,22,16413,607,1378,1089,883,5888,1174,89,3152,475,1608,16342,-71
2023-02-15,23,15492,589,1364,1002,820,5525,1075,86,2993,456,1523,15434,-58
2023-02-15,24,14604,575,1319,957,758,5146,988,91,2775,456,1464,14530,-74
2023-02-16,1,14034,559,1305,893,709,4813,944,93,2680,428,1490,13916,-118
2023-02-16,2,13691,541,1279,873,693,4635,922,91,2616,421,1517,13589,-102
2023-02-16,3,13527,536,1272,857,684,4565,907,88,2586,402,1572,13470,-57
2023-02-16,4,13559,536,1266,850,701,4532,905,87,2585,394,1604,13460,-98
2023-02-16,5,13886,523,1253,872,727,4575,929,89,2620,425,1686,13699,-188
2023-02-16,6,14483,506,1270,912,786,4797,996,97,2754,449,1794,14360,-123
2023-02-16,7,15729,494,1328,1010,891,5248,1115,105,3024,469,1972,15655,-74
2023-02-16,8,17172,519,1389,1092,979,5752,1226,113,3286,539,2123,17018,-153
2023-02-16,9,17675,554,1406,1112,941,5971,1264,118,3371,543,2166,17445,-230
2023-02-16,10,17575,568,1356,1114,894,6099,1265,117,3401,561,2186,17562,-14
2023-02-16,11,17510,561,1334,1111,877,6270,1264,120,3435,562,2143,17676,167
2023-02-16,12,17519,542,1304,1097,896,6350,1251,120,3424,553,2068,17603,85
2023-02-16,13,17310,530,1295,1091,907,6341,1226,120,3353,536,2034,17434,124
2023-02-16,14,17238,521,1305,1109,904,6321,1211,119,3333,542,1988,17352,115
2023-02-16,15,16986,524,1305,1113,943,6323,1217,117,3320,547,1998,17407,421
2023-02-16,16,17421,521,1339,1123,987,6351,1254,117,3376,549,2070,17685,264
2023-02-16,17,18019,528,1390,1179,1085,6467,1326,118,3460,565,2098,18217,198
2023-02-16,18,18695,560,1415,1247,1180,6627,1408,116,3572,577,2075,18776,81
2023-02-16,19,19015,569,1434,1242,1181,6675,1422,114,3603,569,2019,18830,-185
2023-02-16,20,18810,584,1435,1211,1172,6635,1416,114,3594,559,1980,18699,-111
2023-02-16,21,18329,595,1422,1172,1134,6510,1385,113,3513,555,1919,18317,-13
2023-02-16,22,17760,596,1407,1104,1056,6284,1326,110,3420,549,1807,17659,-101
2023-02-16,23,16785,584,1363,1036,986,5919,1232,96,3282,523,1707,16728,-58
2023-02-16,24,15847,568,1376,958,912,5547,1142,92,3075,496,1626,15792,-55
2023-02-17,1,15402,558,1373,913,936,5235,1093,95,2985,489,1626,15302,-99
2023-02-17,2,15265,549,1368,915,933,5064,1067,91,2913,477,1634,15012,-253
2023-02-17,3,14876,551,1350,888,920,4930,1057,90,2820,472,1652,14728,-148
2023-02-17,4,14731,552,1350,896,925,4913,1056,92,2786,453,1653,14676,-55
2023-02-17,5,14971,555,1326,911,946,4965,1078,93,2847,481,1711,14913,-57
2023-02-17,6,15478,556,1322,961,1005,5158,1120,94,2948,509,1810,15483,5
2023-02-17,7,16666,567,1392,1078,1088,5587,1226,101,3147,559,1936,16680,14
2023-02-17,8,17734,588,1431,1152,1154,6045,1333,110,3400,564,2072,17850,116
2023-02-17,9,18364,606,1384,1216,1177,6289,1381,112,3510,607,2124,18404,40
2023-02-17,10,18541,581,1329,1232,1194,6438,1362,113,3496,605,2128,18477,-65
2023-02-17,11,18421,541,1303,1264,1180,6549,1342,115,3525,617,2090,18526,104
2023-02-17,12,18389,553,1290,1275,1173,6600,1310,115,3495,620,2072,18503,114
2023-02-17,13,18274,549,1315,1246,1130,6602,1283,116,3493,632,2059,18428,154
2023-02-17,14,18041,546,1289,1210,1071,6547,1262,115,3503,624,2084,18252,211
2023-02-17,15,17749,556,1289,1199,1042,6488,1249,117,3430,599,2154,18123,375
2023-02-17,16,17850,591,1317,1181,1049,6420,1262,119,3454,583,2175,18152,301
2023-02-17,17,18317,613,1372,1205,1116,6458,1332,120,3535,599,2180,18530,213
2023-02-17,18,18916,622,1442,1282,1220,6641,1446,122,3604,607,2125,19111,195
2023-02-17,19,19460,625,1478,1288,1258,6785,1520,122,3659,610,2093,19439,-22
2023-02-17,20,19341,651,1478,1267,1244,6734,1516,121,3642,597,2079,19329,-12
2023-02-17,21,18983,655,1488,1245,1213,6637,1488,118,3564,593,2035,19036,52
2023-02-17,22,18361,643,1489,1249,1180,6421,1429,114,3404,583,1945,18458,97
2023-02-17,23,17385,628,1469,1186,1117,6119,1353,109,3284,540,1804,17609,223
2023-02-17,24,16240,589,1445,1126,1066,5740,1261,101,3073,500,1656,16557,317
2023-02-18,1,15668,609,1412,1077,1024,5455,1195,92,2904,476,1598,15841,173
2023-02-18,2,15177,591,1374,1044,1006,5253,1146,88,2823,461,1590,15377,200
2023-02-18,3,15000,593,1388,1044,1007,5107,1119,87,2788,456,1583,15171,171
2023-02-18,4,14770,572,1368,1017,1011,5039,1104,87,2772,437,1587,14994,224
2023-02-18,5,14884,601,1362,1044,1013,5028,1103,87,2770,460,1635,15103,220
2023-02-18,6,15214,599,1350,1059,1032,5071,1116,89,2813,473,1695,15296,83
2023-02-18,7,15502,607,1308,1108,1070,5153,1159,91,2857,486,1798,15637,135
2023-02-18,8,15979,623,1330,1129,1114,5299,1216,95,2986,527,1885,16203,225
2023-02-18,9,16316,639,1378,1166,1086,5480,1261,98,2987,549,1861,16505,190
2023-02-18,10,16454,635,1413,1185,1016,5611,1304,99,3015,554,1728,16559,105
2023-02-18,11,16319,626,1451,1196,999,5749,1348,90,3063,560,1447,16529,210
2023-02-18,12,16593,612,1434,1220,1048,5956,1358,102,3138,532,1358,16758,165
2023-02-18,13,16804,614,1443,1184,1139,6044,1343,104,3096,533,1320,16820,16
2023-02-18,14,16611,603,1413,1195,1135,6019,1321,102,3033,514,1294,16630,19
2023-02-18,15,16345,590,1400,1191,1115,5957,1308,104,3018,505,1302,16489,145
2023-02-18,16,16375,598,1381,1206,1115,5885,1301,108,3015,508,1346,16463,88
2023-02-18,17,16754,607,1395,1190,1140,5903,1331,114,3067,519,1649,16915,162
2023-02-18,18,17586,621,1406,1258,1161,6019,1390,118,3175,554,1814,17516,-69
2023-02-18,19,17978,634,1423,1267,1137,6183,1418,117,3266,575,1772,17792,-186
2023-02-18,20,17431,647,1396,1226,1099,6084,1368,112,3233,548,1729,17442,11
2023-02-18,21,16897,641,1378,1180,1063,5968,1315,109,3138,541,1686,17018,121
2023-02-18,22,16369,638,1342,1127,1002,5762,1240,109,3002,514,1603,16340,-29
2023-02-18,23,15472,622,1323,1070,940,5542,1162,102,2859,484,1498,15601,129
2023-02-18,24,14736,608,1296,1006,885,5271,1088,96,2719,446,1413,14828,92
2023-02-19,1,14142,602,1300,961,859,5040,1041,91,2616,448,1427,14385,242
2023-02-19,2,13761,582,1265,929,839,4841,992,89,2507,437,1440,13920,159
2023-02-19,3,13500,569,1258,918,847,4707,979,86,2490,411,1456,13722,222
2023-02-19,4,13538,566,1251,909,859,4633,977,89,2480,404,1466,13634,95
2023-02-19,5,13649,568,1273,913,875,4575,980,91,2493,404,1499,13671,22
2023-02-19,6,13804,570,1270,914,883,4668,993,92,2544,410,1551,13894,90
2023-02-19,7,14066,577,1290,931,903,4766,1022,90,2558,432,1668,14237,171
2023-02-19,8,14622,590,1315,976,935,4893,1078,90,2685,449,1757,14769,147
2023-02-19,9,15107,610,1325,1029,950,5096,1138,95,2800,476,1754,15273,166
2023-02-19,10,15426,619,1315,1066,917,5305,1169,97,2785,493,1713,15479,54
2023-02-19,11,14924,604,1306,1093,812,5417,1167,93,2751,490,1413,15147,223
2023-02-19,12,14647,596,1327,1097,735,5422,1128,93,2703,488,1279,14868,221
2023-02-19,13,14586,593,1342,1075,699,5375,1079,92,2721,472,1292,14741,155
2023-02-19,14,14318,587,1329,1054,677,5370,1043,94,2711,459,1243,14565,247
2023-02-19,15,14478,579,1319,1069,753,5301,1063,91,2738,464,1222,14598,120
2023-02-19,16,14613,577,1322,1076,837,5334,1025,89,2765,481,1247,14753,140
2023-02-19,17,15128,591,1361,1121,969,5462,1127,91,2829,499,1417,15467,339
2023-02-19,18,16094,614,1393,1178,1025,5634,1193,94,2979,508,1657,16276,182
2023-02-19,19,16479,637,1415,1180,1010,5812,1298,97,3043,510,1678,16681,202
2023-02-19,20,16243,655,1404,1148,970,5751,1285,91,3000,486,1655,16446,203
2023-02-19,21,15812,665,1394,1121,920,5621,1158,87,2901,482,1589,15937,125
2023-02-19,22,15534,660,1368,1101,876,5443,1173,85,2853,473,1504,15538,4
2023-02-19,23,14841,662,1369,1041,813,5210,1108,87,2697,451,1419,14857,16
2023-02-19,24,14271,650,1346,976,780,4976,1013,87,2615,426,1377,14247,-24
2023-02-20,1,13679,646,1317,928,730,4734,988,88,2516,401,1422,13769,90
2023-02-20,2,13443,639,1293,900,708,4541,933,89,2476,380,1483,13442,-1
2023-02-20,3,13299,639,1322,878,702,4406,925,87,2465,402,1529,13355,57
2023-02-20,4,13485,641,1311,875,711,4327,908,93,2403,408,1558,13235,-250
2023-02-20,5,13437,649,1293,871,716,4336,884,92,2408,399,1611,13259,-178
2023-02-20,6,13512,652,1282,886,739,4410,862,92,2498,413,1696,13530,18
2023-02-20,7,14116,649,1265,933,818,4576,966,96,2578,437,1832,14150,34
2023-02-20,8,14685,658,1292,991,841,4692,1028,98,2634,460,1936,14630,-56
2023-02-20,9,14969,645,1301,1030,847,4834,1030,104,2671,469,1930,14862,-107
2023-02-20,10,14905,643,1271,1007,760,4939,1048,108,2697,476,1878,14827,-78
2023-02-20,11,14583,637,1252,1025,719,5090,1003,109,2774,492,1625,14724,141
2023-02-20,12,14855,636,1239,1065,687,5257,996,109,2793,506,1530,14816,-39
2023-02-20,13,14704,624,1257,1079,597,5288,931,110,2795,493,1511,14685,-19
2023-02-20,14,14414,614,1241,1014,483,5250,868,110,2809,482,1485,14356,-58
2023-02-20,15,14095,604,1232,960,463,5250,870,111,2785,463,1541,14279,184
2023-02-20,16,14696,607,1271,1014,564,5254,941,111,2831,477,1728,14797,101
2023-02-20,17,15830,633,1328,1114,840,5415,1108,114,2969,506,1925,15953,123
2023-02-20,18,17295,649,1434,1218,1074,5692,1254,117,3218,556,2027,17240,-55
2023-02-20,19,17789,658,1484,1255,1118,5955,1313,118,3292,560,1980,17734,-56
2023-02-20,20,17581,680,1503,1231,1113,5928,1306,115,3198,530,1942,17546,-34
2023-02-20,21,17204,667,1496,1182,1081,5833,1265,112,3183,505,1889,17213,9
2023-02-20,22,16581,687,1473,1123,1033,5666,1190,150,3114,482,1785,16702,122
2023-02-20,23,15781,676,1469,1063,972,5397,1110,152,2948,450,1637,15874,93
2023-02-20,24,14860,641,1424,1015,915,5079,1162,145,2801,396,1533,15110,250
2023-02-21,1,14443,635,1411,985,876,4831,1134,143,2716,393,1526,14650,208
2023-02-21,2,14118,624,1411,970,860,4670,1076,135,2610,431,1517,14303,185
2023-02-21,3,13852,611,1418,963,859,4568,928,128,2588,444,1539,14047,194
2023-02-21,4,13754,603,1410,978,877,4535,937,127,2599,430,1557,14051,297
2023-02-21,5,14007,584,1406,996,905,4599,998,127,2627,354,1619,14216,208
2023-02-21,6,14591,581,1403,1057,946,4831,1025,128,2734,398,1712,14817,226
2023-02-21,7,15935,584,1436,1174,1004,5287,1087,132,3003,458,1860,16025,90
2023-02-21,8,17319,618,1480,1256,1030,5816,1227,136,3225,536,1995,17319,0
2023-02-21,9,17286,637,1484,1244,976,6047,1236,142,3213,564,1966,17510,224
2023-02-21,10,17270,625,1477,1218,896,6277,1238,138,3247,516,1822,17456,186
2023-02-21,11,16850,613,1467,1164,834,6339,1275,137,3164,517,1606,17116,267
2023-02-21,12,16286,598,1415,1109,866,6253,1119,138,3169,501,1553,16722,436
2023-02-21,13,16570,586,1394,1126,925,6303,1085,137,3162,515,1539,16773,203
2023-02-21,14,16854,573,1393,1190,941,6317,1109,139,3240,505,1517,16924,71
2023-02-21,15,16959,579,1414,1218,911,6370,1135,138,3295,493,1572,17126,167
2023-02-21,16,17443,576,1433,1228,991,6448,1160,142,3332,505,1683,17496,53
2023-02-21,17,17943,585,1445,1232,1059,6597,1221,142,3435,508,1855,18079,136
2023-02-21,18,18737,606,1494,1278,1171,6648,1294,145,3486,550,2028,18701,-37
2023-02-21,19,19054,620,1532,1288,1198,6701,1342,148,3486,571,2010,18896,-158
2023-02-21,20,18879,638,1569,1276,1145,6605,1337,145,3545,551,1986,18798,-81
2023-02-21,21,18503,646,1561,1244,1055,6478,1316,148,3516,539,1949,18452,-51
2023-02-21,22,17883,645,1530,1189,1003,6252,1256,148,3411,533,1854,17821,-62
2023-02-21,23,16878,631,1484,1128,938,5869,1163,148,3219,503,1732,16815,-64
2023-02-21,24,16037,630,1447,1066,896,5526,1080,146,3039,515,1637,15982,-54
2023-02-22,1,15494,645,1437,1029,857,5241,1029,145,2913,486,1635,15417,-77
2023-02-22,2,15157,641,1422,1012,842,5037,1001,144,2887,468,1647,15101,-56
2023-02-22,3,14985,643,1390,993,858,4929,986,146,2847,480,1660,14931,-54
2023-02-22,4,14861,644,1367,991,873,4877,988,146,2841,470,1670,14868,7
2023-02-22,5,14847,646,1380,1032,880,4939,1010,147,2897,468,1717,15116,269
2023-02-22,6,15543,652,1387,1061,960,5141,1061,150,2986,478,1780,15656,113
2023-02-22,7,16501,597,1436,1195,1088,5587,1163,151,3149,514,1924,16805,304
2023-02-22,8,17836,612,1541,1242,1144,6090,1262,156,3434,561,2083,18125,288
2023-02-22,9,18441,619,1534,1316,1120,6484,1166,160,3536,570,2112,18616,175
2023-02-22,10,18552,606,1480,1497,867,6570,1260,156,3544,597,2108,18684,132
2023-02-22,11,18254,577,1451,1274,1015,6681,1167,153,3582,560,2125,18586,332
2023-02-22,12,18548,557,1411,1200,1058,6817,1225,149,3570,593,2147,18728,180
2023-02-22,13,18727,545,1389,1177,1070,6876,1218,148,3554,596,2178,18751,24
2023-02-22,14,18573,539,1379,1211,1045,6824,1176,144,3524,597,2243,18681,108
2023-02-22,15,18513,531,1403,1195,1081,6774,1164,142,3507,597,2260,18654,140
2023-02-22,16,18849,537,1449,1197,1126,6803,1234,140,3523,597,2259,18865,15
2023-02-22,17,19275,563,1507,1248,1204,6872,1321,134,3661,620,2286,19416,140
2023-02-22,18,20062,599,1547,1320,1285,7026,1407,146,3756,628,2251,19966,-96
2023-02-22,19,20267,594,1570,1317,1287,7135,1441,145,3751,624,2164,20028,-239
2023-02-22,20,19702,608,1573,1312,1243,7033,1429,143,3704,599,2069,19715,13
2023-02-22,21,19070,615,1575,1268,1204,6859,1392,141,3604,566,1974,19198,127
2023-02-22,22,18480,611,1550,1216,1157,6637,1322,140,3499,548,1834,18516,36
2023-02-22,23,17510,597,1522,1153,1075,6247,1229,134,3342,530,1662,17492,-18
2023-02-22,24,16592,580,1469,1086,1007,5882,1154,130,3099,506,1589,16501,-91
